Producto;Cantidad;Categoría;Fecha/Hora;Valor del Descuento;Motivo del Descuento;Ventas NETAS;Tipo de Venta;Opción de Comer;Código Fiscal;Impuesto;Ventas TOTALES;Precio de Coste;Margen;Método de Pago;Nominal;A/C Ref;Notas;Identificación del Cliente;ProductId
Copia A4 B/N;4.0000;Copisteria;13/04/2026 11:31:23;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.20000;0.30000;Efectivo;;;;;2160044
Fundas Multilastradas 6822;1.0000;Copisteria;13/04/2026 11:27:14;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Efectivo;;;;;2162187
Doble Cara A4 B/N;4.0000;Copisteria;13/04/2026 11:27:14;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.20000;0.63000;Efectivo;;;;;2160046
Copia A4 B/N;2.0000;Copisteria;13/04/2026 11:26:07;0.0000;;0.25000;Eat in;0;;0.05;0.30000;0.10000;0.15000;Efectivo;;;;;2160044
Copia A4 B/N;12.0000;Copisteria;13/04/2026 11:23:28;0.0000;;1.49000;Eat in;0;;0.31;1.80000;0.60000;0.89000;Efectivo;;;;;2160044
Copia A4 B/N;3.0000;Copisteria;13/04/2026 11:02:18;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.15000;0.22000;Tarjeta;;;;;2160044
Doble Cara A4 B/N;1.0000;Copisteria;13/04/2026 11:02:18;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;1.0000;Copisteria;13/04/2026 11:02:18;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Tarjeta;;;;;2160046
1ª Página;1.0000;Copisteria;13/04/2026 11:00:18;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Tarjeta;;;;;2160065
2ª Pag;3.0000;Copisteria;13/04/2026 11:00:18;0.0000;;0.30000;Eat in;0;;0.06;0.36000;0.15000;0.15000;Tarjeta;;;;;2160067
2ª Pag;6.0000;Copisteria;13/04/2026 11:00:18;0.0000;;0.60000;Eat in;0;;0.12;0.72000;0.30000;0.30000;Tarjeta;;;;;2160067
Copia A4 B/N;16.0000;Copisteria;13/04/2026 10:55:58;0.0000;;1.98000;Eat in;0;;0.42;2.40000;0.80000;1.18000;Tarjeta;;;;;2160044
Fundas Multilastradas 6822;1.0000;Copisteria;13/04/2026 10:55:58;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Tarjeta;;;;;2162187
Pegamento Barra Pritt 20g;1.0000;Oficina;13/04/2026 10:49:54;-3.0000;General;3.00000;Take Out;1;;0.00;3.00000;1.04000;1.96000;Glovo;;;;;2162578
Bolsa Kraft pequeña;1.0000;;13/04/2026 10:46:59;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.20000;0.17000;Efectivo;;;;;2161737
Permanente 3000 Negro c-001;1.0000;Rotuladores y marcadores;13/04/2026 10:45:06;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.64000;1.34000;Efectivo;;;;;2152611
Copia A4 Color;1.0000;Copisteria;13/04/2026 10:41:48;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Efectivo;;;;;2160049
Copia A4 Color;1.0000;Copisteria;13/04/2026 10:41:48;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Efectivo;;;;;2160049
Bloc de Charol Praxton 10H;1.0000;Escolar y manualidades;13/04/2026 10:06:03;0.0000;;1.12000;Eat in;0;;0.23;1.35000;0.35000;0.77000;Tarjeta;;;;;2158493
Cinta embalaje Trans MP 100m;1.0000;Oficina;13/04/2026 10:05:35;0.0000;;2.52000;Eat in;0;;0.53;3.05000;1.27000;1.25000;Tarjeta;;;;;2151547
Noris HB ;1.0000;Lápices y portaminas;13/04/2026 10:03:22;0.0000;;0.66000;Eat in;0;;0.14;0.80000;0.29000;0.37000;Efectivo;;;;;2160892
Afilador Milan Capsule variado;1.0000;Lápices y portaminas;13/04/2026 10:03:22;0.0000;;2.52000;Eat in;0;;0.53;3.05000;1.59000;0.93000;Efectivo;;;;;2156990
Cristal Fine Azul 0.8;1.0000;Bolígrafos;13/04/2026 10:03:22;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.18000;0.32000;Efectivo;;;;;2155652
Doble Cara A4 B/N;3.0000;Copisteria;13/04/2026 10:03:22;0.0000;;0.62000;Eat in;0;;0.13;0.75000;0.15000;0.47000;Efectivo;;;;;2160046
Cristal Fine Negro 0.8;1.0000;Bolígrafos;13/04/2026 10:03:22;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.18000;0.32000;Efectivo;;;;;2155653
Copia A4 B/N;15.0000;Copisteria;13/04/2026 10:03:22;0.0000;;1.86000;Eat in;0;;0.39;2.25000;0.75000;1.11000;Efectivo;;;;;2160044
Copia A4 B/N;6.0000;Copisteria;13/04/2026 10:03:22;0.0000;;0.74000;Eat in;0;;0.16;0.90000;0.30000;0.44000;Efectivo;;;;;2160044
Cristal Fine Rojo 0.8;1.0000;Bolígrafos;13/04/2026 10:03:22;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.18000;0.32000;Efectivo;;;;;2155649
G2 XS Azul;1.0000;Bolígrafos;13/04/2026 9:48:37;0.0000;;1.65000;Eat in;0;;0.35;2.00000;0.99000;0.66000;Tarjeta;;;;;2152974
Papel de regalo Design 0.7x2m;1.0000;Juegos y regalos;11/04/2026 13:42:42;0.0000;;1.07000;Eat in;0;;0.23;1.30000;0.71500;0.35500;Efectivo;;;;;2160770
Maletin 100 pegatinas Piratas Playtime;1.0000;Juegos y regalos;11/04/2026 13:40:01;0.0000;;6.53000;Eat in;0;;1.37;7.90000;3.64000;2.89000;Tarjeta;;;;;2150448
Sello infantil MP Surtido PM194-27;1.0000;Oficina;11/04/2026 13:40:01;0.0000;;1.64000;Eat in;0;;0.35;1.99000;0.70000;0.94000;Tarjeta;;;;;2151523
Espiral A5 Pauta Ancha;1.0000;Cuadernos y bloc;11/04/2026 13:40:01;0.0000;;1.36000;Eat in;0;;0.29;1.65000;0.53000;0.83000;Tarjeta;;;;;2158738
Bolsa Kraft pequeña;1.0000;;11/04/2026 13:40:01;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.20000;0.17000;Tarjeta;;;;;2161737
A4 120g Color;1.0000;Copisteria;11/04/2026 13:38:46;0.0000;;0.74000;Eat in;0;;0.16;0.90000;0.05000;0.69000;Tarjeta;;;;;2160072
Libreta A6 Liso University;1.0000;Cuadernos y bloc;11/04/2026 13:01:00;0.0000;;3.80000;Eat in;0;;0.80;4.60000;2.39000;1.41000;Tarjeta;;;;;2160563
Libreta Con Goma A5 University;1.0000;Cuadernos y bloc;11/04/2026 13:01:00;0.0000;;5.28000;Eat in;0;;1.11;6.39000;3.64000;1.64000;Tarjeta;;;;;2160555
Libreta A5 Línea TB;1.0000;Cuadernos y bloc;11/04/2026 12:59:52;0.0000;;1.86000;Eat in;0;;0.39;2.25000;0.82000;1.04000;Efectivo;;;;;2158758
Maletin 100 pegatinas Piratas Playtime;1.0000;Juegos y regalos;11/04/2026 12:59:52;0.0000;;6.53000;Eat in;0;;1.37;7.90000;3.64000;2.89000;Efectivo;;;;;2150448
Copia A4 Color;1.0000;Copisteria;11/04/2026 12:54:10;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Tarjeta;;;;;2160049
Permanente 3000 Negro c-001;1.0000;Rotuladores y marcadores;11/04/2026 12:48:43;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.64000;1.34000;Tarjeta;;;;;2152611
Sobre Americano Open 115;1.0000;Papel;11/04/2026 12:48:43;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.12000;0.09000;Tarjeta;;;;;2162552
Sobre Americano Open 115;1.0000;Papel;11/04/2026 12:45:05;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.12000;0.09000;Efectivo;;;;;2162552
Calculadora Casio FX-82;1.0000;Oficina;11/04/2026 12:31:16;0.0000;;12.80000;Eat in;0;;2.69;15.49000;7.24000;5.56000;Tarjeta;;;;;2151836
Boss 70/56;1.0000;Resaltadores;11/04/2026 12:25:55;0.0000;;1.40000;Eat in;0;;0.30;1.70000;0.69000;0.71000;Tarjeta;;;;;2155100
Boss 70/24;1.0000;Resaltadores;11/04/2026 12:25:55;0.0000;;1.40000;Eat in;0;;0.30;1.70000;0.69000;0.71000;Tarjeta;;;;;2155219
Cristal Fine Azul 0.8;1.0000;Bolígrafos;11/04/2026 12:25:55;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.18000;0.32000;Tarjeta;;;;;2155652
TauroPlastic 80H TB cuadriculado 4x4;1.0000;Cuadernos y bloc;11/04/2026 11:55:36;0.0000;;3.10000;Eat in;0;;0.65;3.75000;1.33000;1.77000;Tarjeta;;;;;2229161
Copia A4 B/N;11.0000;Copisteria;11/04/2026 11:48:24;0.0000;;1.36000;Eat in;0;;0.29;1.65000;0.55000;0.81000;Efectivo;;;;;2160044
Paleta Plastica Ovalado FAIBO 16;1.0000;Escolar y manualidades;11/04/2026 11:41:20;0.0000;;1.49000;Eat in;0;;0.31;1.80000;0.49000;1.00000;Tarjeta;;;;;2151344
Laminas A3 Acuarela 370g Canson;1.0000;Escolar y manualidades;11/04/2026 11:41:20;0.0000;;9.50000;Eat in;0;;2.00;11.50000;4.08000;5.42000;Tarjeta;;;;;2152126
Tarjetas Felicidades ERIK;1.0000;Juegos y regalos;11/04/2026 11:27:17;0.0000;;1.78000;Eat in;0;;0.37;2.15000;1.22000;0.56000;Tarjeta;;;;;2160588
Tarjetas Felicidades Arguval TurmoWsky;1.0000;Juegos y regalos;11/04/2026 11:27:17;0.0000;;2.15000;Eat in;0;;0.45;2.60000;1.50000;0.65000;Tarjeta;;;;;2160597
Doble Cara A4 B/N;50.0000;Copisteria;11/04/2026 11:09:52;0.0000;;10.33000;Eat in;0;;2.17;12.50000;2.50000;7.83000;Tarjeta;;;;;2160046
Encuadernación peq;1.0000;Copisteria;11/04/2026 11:09:52;0.0000;;2.56000;Eat in;0;;0.54;3.10000;0.05000;2.51000;Tarjeta;;;;;2160057
Copia A4 Color;1.0000;Copisteria;11/04/2026 10:27:48;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Tarjeta;;;;;2160049
1ª Página;1.0000;Copisteria;11/04/2026 10:20:58;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
2ª Pag;10.0000;Copisteria;11/04/2026 10:20:58;0.0000;;0.99000;Eat in;0;;0.21;1.20000;0.50000;0.49000;Efectivo;;;;;2160067
Super Grip M Negro;1.0000;Bolígrafos;11/04/2026 10:08:31;0.0000;;1.64000;Eat in;0;;0.35;1.99000;0.67000;0.97000;Efectivo;;;;;2154006
Servicio menor a 1 hora;1.0000;;10/04/2026 19:59:20;-1.5100;General;2.08000;Eat in;0;;0.43;2.51000;0.00000;2.08000;Tarjeta;;;;;2166061
Navigator 80;1.0000;Papel de oficina y etiquetas;10/04/2026 19:57:16;-1.4500;General;7.85000;Eat in;0;;1.65;9.50000;3.89000;3.96000;Efectivo;;;;;2159676
Swing Cool 275/116-8;1.0000;Resaltadores;10/04/2026 19:57:16;0.0000;;1.24000;Eat in;0;;0.26;1.50000;0.82000;0.42000;Efectivo;;;;;2154689
Marking Flex Amarillo ;1.0000;Resaltadores;10/04/2026 19:57:16;0.0000;;0.82000;Eat in;0;;0.17;0.99000;0.49000;0.33000;Efectivo;;;;;2154658
Cristal Original Azul 1.0;1.0000;Bolígrafos;10/04/2026 19:57:16;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.14500;0.26500;Efectivo;;;;;2155626
Cristal Original Azul 1.0;1.0000;Bolígrafos;10/04/2026 19:57:16;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.14500;0.26500;Efectivo;;;;;2155626
Servicio menor a 1 hora;1.0000;;10/04/2026 19:57:16;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Efectivo;;;;;2166061
Regla Bismark 20 cm metal;1.0000;Escolar y manualidades;10/04/2026 19:57:16;0.0000;;1.36000;Eat in;0;;0.29;1.65000;0.55000;0.81000;Efectivo;;;;;2151901
Etiqueta Blanco y Negro;1.0000;Copisteria;10/04/2026 19:55:36;-0.0500;General;0.41000;Eat in;0;;0.09;0.50000;0.05000;0.36000;Tarjeta;;;;;2160061
Azul Soft Fun 1.6;1.0000;Bolígrafos;10/04/2026 18:47:08;0.0000;;0.58000;Eat in;0;;0.12;0.70000;0.18000;0.40000;Efectivo;;;;;2155714
Azul Soft Fun 1.6;1.0000;Bolígrafos;10/04/2026 18:47:08;0.0000;;0.58000;Eat in;0;;0.12;0.70000;0.18000;0.40000;Efectivo;;;;;2155714
Encuadernación med;3.0000;Copisteria;10/04/2026 18:46:55;0.0000;;13.64000;Eat in;0;;2.86;16.50000;0.15000;13.49000;Tarjeta;;;;;2160058
Navigator 80;1.0000;Papel de oficina y etiquetas;10/04/2026 18:43:07;0.0000;;6.65000;Eat in;0;;1.40;8.05000;3.89000;2.76000;Tarjeta;;;;;2159676
Uni PC-5M 1.8-2.5 mm 24;1.0000;Rotuladores y marcadores;10/04/2026 18:23:02;0.0000;;4.12000;Eat in;0;;0.87;4.99000;2.01000;2.11000;Tarjeta;;;;;2156222
Sobre A4+;12.0000;Papel;10/04/2026 18:22:21;-1.0000;General;3.31000;Eat in;0;;0.69;4.00000;1.44000;1.87000;Tarjeta;;;;;2162197
V Hi-tecpoint 0.7  Azul;1.0000;Bolígrafos;10/04/2026 18:22:21;0.0000;;2.44000;Eat in;0;;0.51;2.95000;1.10000;1.34000;Tarjeta;;;;;2152841
V Hi-tecpoint 0.7  Azul;1.0000;Bolígrafos;10/04/2026 18:22:21;0.0000;;2.44000;Eat in;0;;0.51;2.95000;1.10000;1.34000;Tarjeta;;;;;2152841
Panini Cromos La Liga 25-26;5.0000;Otros;10/04/2026 18:04:18;0.0000;;4.13000;Eat in;0;;0.87;5.00000;3.35000;0.78000;Tarjeta;;;;;2191625
Etiqueta Blanco y Negro;1.0000;Copisteria;10/04/2026 17:47:10;-0.5500;General;0.82000;Eat in;0;;0.18;1.00000;0.05000;0.77000;Efectivo;;;;;2160061
Cartulinas Blancas 50x65;1.0000;Escolar y manualidades;10/04/2026 17:43:13;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.34300;0.48700;Tarjeta;;;;;2162600
Panini Cromos La Liga 25-26;10.0000;Otros;10/04/2026 17:42:57;0.0000;;8.26000;Eat in;0;;1.74;10.00000;6.70000;1.56000;Efectivo;;;;;2191625
Turbo Uni Variado;1.0000;Rotuladores y marcadores;10/04/2026 17:42:29;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.25000;0.16000;Tarjeta;;;;;2154629
Goma Milán 430;1.0000;Artículos generales;10/04/2026 17:42:29;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.13400;0.36600;Tarjeta;;;;;2156974
Turbo Uni Variado;1.0000;Rotuladores y marcadores;10/04/2026 17:42:29;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.25000;0.16000;Tarjeta;;;;;2154629
Turbo Uni Variado;1.0000;Rotuladores y marcadores;10/04/2026 17:42:29;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.25000;0.16000;Tarjeta;;;;;2154629
Servicio menor a 1 hora;1.0000;;10/04/2026 17:42:29;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Tarjeta;;;;;2166061
Fotografía color;3.0000;Copisteria;10/04/2026 17:42:29;0.0000;;3.22000;Eat in;0;;0.68;3.90000;0.15000;3.07000;Tarjeta;;;;;2160059
Cartulinas Blancas 50x65;1.0000;Escolar y manualidades;10/04/2026 17:29:41;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.34300;0.48700;Tarjeta;;;;;2162600
Uni PC-5M 1.8-2.5 mm 24;1.0000;Rotuladores y marcadores;10/04/2026 17:29:41;0.0000;;4.12000;Eat in;0;;0.87;4.99000;2.01000;2.11000;Tarjeta;;;;;2156222
Permanente 3000 Rojo c-002;1.0000;Rotuladores y marcadores;10/04/2026 17:29:41;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.64000;1.34000;Tarjeta;;;;;2152614
Permanente 3000 Negro c-001;1.0000;Rotuladores y marcadores;10/04/2026 17:29:41;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.64000;1.34000;Tarjeta;;;;;2152611
Slime glow Tuban;1.0000;Juegos y regalos;10/04/2026 17:26:15;-0.7500;General;7.02000;Eat in;0;;1.48;8.50000;4.15200;2.86800;Tarjeta;;;;;2150489
Copia A4 B/N;10.0000;Copisteria;10/04/2026 17:23:29;0.0000;;1.24000;Eat in;0;;0.26;1.50000;0.50000;0.74000;Efectivo;;;;;2160044
Copia A4 B/N;5.0000;Copisteria;10/04/2026 17:21:55;0.0000;;0.62000;Eat in;0;;0.13;0.75000;0.25000;0.37000;Tarjeta;;;;;2160044
Sobre Americano Open 115;1.0000;Papel;10/04/2026 17:21:55;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.12000;0.09000;Tarjeta;;;;;2162552
Servicio menor a 1 hora;1.0000;;10/04/2026 17:21:55;0.5000;General;0.42000;Eat in;0;;0.08;0.50000;0.00000;0.42000;Tarjeta;;;;;2166061
Panini Cromos La Liga 25-26;5.0000;Otros;10/04/2026 16:57:19;0.0000;;4.13000;Eat in;0;;0.87;5.00000;3.35000;0.78000;Tarjeta;;;;;2191625
Permanente Fine point Negro;1.0000;Rotuladores y marcadores;10/04/2026 16:57:19;0.0000;;1.64000;Eat in;0;;0.35;1.99000;1.33000;0.31000;Tarjeta;;;;;2152716
Panini Cromos Megacracks.;5.0000;Otros;10/04/2026 16:57:19;0.0000;;4.13000;Eat in;0;;0.87;5.00000;3.75000;0.38000;Tarjeta;;;;;2161721
Panini Cromos Adrenalyn Mundial 2026;5.0000;Otros;10/04/2026 16:57:19;0.0000;;8.26000;Eat in;0;;1.74;10.00000;8.15000;0.11000;Tarjeta;;;;;2272968
Copia A4 B/N;7.0000;Copisteria;10/04/2026 13:55:04;0.0000;;0.87000;Eat in;0;;0.18;1.05000;0.35000;0.52000;Efectivo;;;;;2160044
Borrable Frixion clicker 0.7 Azul;1.0000;Bolígrafos;10/04/2026 13:43:37;0.0000;;2.14000;Eat in;0;;0.45;2.59000;1.40000;0.74000;Efectivo;;;;;2152783
Copia A4 B/N;1.0000;Copisteria;10/04/2026 13:41:04;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Pack 16 Colores;1.0000;Colores y pintura;10/04/2026 13:36:04;0.0000;;1.90000;Eat in;0;;0.40;2.30000;1.20000;0.70000;Efectivo;;;;;2157579
Copia A4 B/N;7.0000;Copisteria;10/04/2026 13:20:52;0.0000;;0.87000;Eat in;0;;0.18;1.05000;0.35000;0.52000;Efectivo;;;;;2160044
Copia A4 B/N;13.0000;Copisteria;10/04/2026 13:19:36;0.0000;;1.61000;Eat in;0;;0.34;1.95000;0.65000;0.96000;Tarjeta;;;;;2160044
Doble Cara A4 B/N;1.0000;Copisteria;10/04/2026 13:07:44;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Copia A4 Color;8.0000;Copisteria;10/04/2026 13:03:38;0.0000;;2.98000;Eat in;0;;0.62;3.60000;0.40000;2.58000;Tarjeta;;;;;2160049
Copia A4 B/N;2.0000;Copisteria;10/04/2026 13:03:38;0.0000;;0.25000;Eat in;0;;0.05;0.30000;0.10000;0.15000;Tarjeta;;;;;2160044
Grapas Petrus 23/6-200;1.0000;Oficina;10/04/2026 13:01:02;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.63000;0.20000;Efectivo;;;;;2157130
Grapas Petrus 23/6-200;1.0000;Oficina;10/04/2026 13:01:02;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.63000;0.20000;Efectivo;;;;;2157130
Grapas Petrus 23/6-200;1.0000;Oficina;10/04/2026 13:01:02;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.63000;0.20000;Efectivo;;;;;2157130
Copia A4 B/N;5.0000;Copisteria;10/04/2026 13:00:39;0.0000;;0.62000;Eat in;0;;0.13;0.75000;0.25000;0.37000;Tarjeta;;;;;2160044
Papel de regalo Design 0.7x2m;1.0000;Juegos y regalos;10/04/2026 12:41:52;0.0000;;1.07000;Eat in;0;;0.23;1.30000;0.71500;0.35500;Efectivo;;;;;2160770
Fotografía color;1.0000;Copisteria;10/04/2026 12:39:34;0.0000;;1.07000;Eat in;0;;0.23;1.30000;0.05000;1.02000;Tarjeta;;;;;2160059
Fotografía color;1.0000;Copisteria;10/04/2026 12:39:34;0.0000;;1.07000;Eat in;0;;0.23;1.30000;0.05000;1.02000;Tarjeta;;;;;2160059
Fotografía color;1.0000;Copisteria;10/04/2026 12:39:34;0.0000;;1.07000;Eat in;0;;0.23;1.30000;0.05000;1.02000;Tarjeta;;;;;2160059
Fundas Multilastradas 6822;1.0000;Copisteria;10/04/2026 12:39:34;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Tarjeta;;;;;2162187
Bolsa Kraft pequeña;1.0000;;10/04/2026 12:28:02;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.20000;0.17000;Tarjeta;;;;;2161737
Bluey 4 Puzzle Educa.;1.0000;Juegos y regalos;10/04/2026 12:28:02;0.0000;;8.55000;Eat in;0;;1.80;10.35000;5.40000;3.15000;Tarjeta;;;;;2160676
Copia A4 B/N;10.0000;Copisteria;10/04/2026 12:26:27;0.0000;;1.24000;Eat in;0;;0.26;1.50000;0.50000;0.74000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;10/04/2026 12:13:55;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;10/04/2026 12:05:31;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 Color;1.0000;Copisteria;10/04/2026 11:48:00;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Efectivo;;;;;2160049
Karman Azulnova  solapas 463132;1.0000;Oficina;10/04/2026 11:48:00;0.0000;;0.66000;Eat in;0;;0.14;0.80000;0.39000;0.27000;Efectivo;;;;;2157154
1ª Página;1.0000;Copisteria;10/04/2026 11:42:26;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
Copia A4 B/N;1.0000;Copisteria;10/04/2026 11:22:46;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 B/N;3.0000;Copisteria;10/04/2026 11:21:39;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.15000;0.22000;Efectivo;;;;;2160044
Bolsa de regalo rombo rosada ;1.0000;Otros;10/04/2026 11:21:39;0.0000;;1.86000;Eat in;0;;0.39;2.25000;1.00000;0.86000;Efectivo;;;;;2150557
Fundas Multilastradas 6822;1.0000;Copisteria;10/04/2026 11:21:39;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Efectivo;;;;;2162187
1ª Página;1.0000;Copisteria;10/04/2026 11:20:20;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
Copia A3 Color;4.0000;Copisteria;10/04/2026 11:14:38;0.0000;;2.15000;Eat in;0;;0.45;2.60000;0.20000;1.95000;Tarjeta;;;;;2160050
Mayor igual A4;4.0000;Copisteria;10/04/2026 11:14:38;0.0000;;6.61000;Eat in;0;;1.39;8.00000;0.20000;6.41000;Tarjeta;;;;;2160069
Copia A4 B/N;8.0000;Copisteria;10/04/2026 11:08:14;0.0000;;0.99000;Eat in;0;;0.21;1.20000;0.40000;0.59000;Tarjeta;;;;;2160044
Copia A4 B/N;2.0000;Copisteria;10/04/2026 11:05:14;0.0000;;0.25000;Eat in;0;;0.05;0.30000;0.10000;0.15000;Efectivo;;;;;2160044
Papel Celofan;5.0000;Escolar y manualidades;10/04/2026 11:05:14;0.0000;;2.27000;Eat in;0;;0.48;2.75000;0.00000;2.27000;Efectivo;;;;;2269753
1ª Página;1.0000;Copisteria;10/04/2026 11:05:14;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
Copia A4 B/N;1.0000;Copisteria;10/04/2026 10:52:01;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Permanente 3000 Rojo c-002;1.0000;Rotuladores y marcadores;10/04/2026 10:36:39;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.64000;1.34000;Efectivo;;;;;2152614
Permanente 3000 Azul c-003;1.0000;Rotuladores y marcadores;10/04/2026 10:36:39;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.64000;1.34000;Efectivo;;;;;2152615
Copia A4 B/N;4.0000;Copisteria;10/04/2026 10:28:11;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.20000;0.30000;Tarjeta;;;;;2160044
Point 88 Fine 0.4 88/46;1.0000;Rotuladores y marcadores;10/04/2026 10:28:11;0.0000;;1.07000;Eat in;0;;0.23;1.30000;0.52000;0.55000;Tarjeta;;;;;2155760
Point 88 Fine 0.4 88/46;1.0000;Rotuladores y marcadores;10/04/2026 10:28:11;0.0000;;1.07000;Eat in;0;;0.23;1.30000;0.52000;0.55000;Tarjeta;;;;;2155760
Papel seda Blanco  10H MP 50x66;1.0000;Escolar y manualidades;10/04/2026 10:15:40;0.0000;;1.40000;Eat in;0;;0.30;1.70000;0.52000;0.88000;Tarjeta;;;;;2150670
MP 80g 500H;1.0000;Papel de oficina y etiquetas;10/04/2026 10:15:40;0.0000;;5.99000;Eat in;0;;1.26;7.25000;3.77000;2.22000;Tarjeta;;;;;2162871
Pasatiempos Mandalas ;1.0000;Juegos y regalos;10/04/2026 10:15:40;0.0000;;2.81000;Eat in;0;;0.59;3.40000;1.83000;0.98000;Tarjeta;;;;;2160542
Copia A4 B/N;5.0000;Copisteria;10/04/2026 10:05:47;0.0000;;0.62000;Eat in;0;;0.13;0.75000;0.25000;0.37000;Tarjeta;;;;;2160044
Fundas Multilastradas 6822;1.0000;Copisteria;10/04/2026 10:05:47;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Tarjeta;;;;;2162187
Servicio menor a 1 hora;1.0000;;09/04/2026 20:04:30;-0.1000;General;0.91000;Eat in;0;;0.19;1.10000;0.00000;0.91000;Tarjeta;;;;;2166061
Pack 12 Felt Tips Lavable;1.0000;Rotuladores y marcadores;09/04/2026 20:02:18;0.0000;;3.02000;Take Out;1;;0.63;3.65000;1.19000;1.83000;Glovo;;;;;2155462
Plastilina JOVI 90/15 6  Barra;1.0000;Escolar y manualidades;09/04/2026 20:02:18;0.0000;;2.64000;Take Out;1;;0.56;3.20000;1.13000;1.51000;Glovo;;;;;2151006
Cera BIC Plastidecor 36 c;1.0000;Escolar y manualidades;09/04/2026 20:02:18;0.0000;;10.04000;Take Out;1;;2.11;12.15000;6.77000;3.27000;Glovo;;;;;2151351
Sobre A4+;1.0000;Papel;09/04/2026 19:58:54;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.12000;0.09000;Tarjeta;;;;;2162197
Super R6 6m;1.0000;Escritura;09/04/2026 19:58:43;0.0000;;2.52000;Eat in;0;;0.53;3.05000;1.68000;0.84000;Tarjeta;;;;;2157019
